Order ID	Order Date	Order Priority	Order Quantity	Sales	Ship Mode	Shipping Cost	Unit price	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
38787	4/19/2011	Low	36	79.04	Regular Air	5	2.20	Alberta	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	8/5/2011
32647	4/20/2011	High	36	9541.04	Delivery Truck	84.84	265.03	Manitoba	Consumer	Furniture	Tables	Jumbo Box	11/20/2011
45671	4/20/2011	Low	36	126.68	Regular Air	6.02	3.52	British Columbia	Consumer	Furniture	Office Furnishings	Medium Box	6/19/2011
10054	4/20/2011	High	36	196.8515	Regular Air	5.99	5.47	Quebec	Home Office	Technology	Telephones and Communication	Small Box	4/28/2011
51713	4/20/2011	Not Specified	36	133.07	Regular Air	0.94	3.70	Ontario	Corporate	Office Supplies	Rubber Bands	Wrap Bag	3/20/2011
9671	4/20/2011	High	36	12.61	Regular Air	1.49	0.35	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	9/14/2011
37828	4/20/2011	Low	36	490.17	Regular Air	4	13.62	Ontario	Corporate	Technology	Computer Peripherals	Small Box	4/25/2011
38948	4/20/2011	Not Specified	36	1394.28	Regular Air	7.07	38.73	British Columbia	Home Office	Office Supplies	Storage & Organization	Small Box	6/6/2011
37863	4/20/2011	High	36	305.05	Regular Air	3.37	8.47	Ontario	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	2/26/2011
36482	4/20/2011	Medium	36	14588.28	Delivery Truck	91.05	405.23	Alberta	Small Business	Office Supplies	Appliances	Jumbo Drum	7/6/2011
11719	4/20/2011	Not Specified	36	438.6085	Regular Air	8.59	12.18	Manitoba	Home Office	Technology	Telephones and Communication	Medium Box	2/5/2011
26887	4/21/2011	Critical	36	1637.78	Express Air	4.62	45.49	Alberta	Small Business	Office Supplies	Appliances	Small Box	5/16/2011
6374	4/21/2011	Critical	36	2.24	Regular Air	0.7	0.06	British Columbia	Corporate	Office Supplies	Rubber Bands	Wrap Bag	8/9/2011
32546	4/21/2011	Critical	36	156.09	Regular Air	15.1	4.34	Quebec	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/20/2011
40962	4/21/2011	Critical	36	3276.9965	Regular Air	8.99	91.03	Ontario	Corporate	Technology	Telephones and Communication	Small Box	2/21/2011
32	4/22/2011	High	36	1761.4	Delivery Truck	89.3	48.93	Alberta	Corporate	Furniture	Tables	Jumbo Box	7/16/2011
58947	4/22/2011	Not Specified	36	410.15	Regular Air	2.87	11.39	Manitoba	Home Office	Office Supplies	Paper	Wrap Bag	9/26/2011
56929	4/22/2011	High	36	205.88	Regular Air	1.99	5.72	Alberta	Home Office	Technology	Computer Peripherals	Small Pack	9/28/2011
56580	4/22/2011	Not Specified	36	950.3	Delivery Truck	53.03	26.40	Ontario	Consumer	Office Supplies	Storage & Organization	Jumbo Drum	8/16/2011
59686	4/22/2011	Low	36	243.37	Regular Air	5.59	6.76	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	3/13/2011
54150	4/22/2011	Critical	36	2011.6355	Express Air	3.99	55.88	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	6/22/2011
4769	4/22/2011	Not Specified	36	117.4	Regular Air	0.5	3.26	Quebec	Home Office	Office Supplies	Labels	Small Box	4/14/2011
51200	4/22/2011	Medium	36	1617.88	Regular Air	5.5	44.94	Alberta	Small Business	Technology	Computer Peripherals	Small Box	11/21/2011
23235	4/23/2011	High	36	17.43	Regular Air	0.5	0.48	Yukon	Home Office	Furniture	Tables	Jumbo Box	7/7/2011
37893	4/23/2011	Not Specified	36	436.78	Regular Air	5.5	12.13	Quebec	Corporate	Technology	Computer Peripherals	Small Box	11/25/2011
42918	4/23/2011	High	36	648.26	Regular Air	7.27	18.01	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011
39909	4/23/2011	Low	36	7778.758	Regular Air	4.99	216.08	Ontario	Home Office	Technology	Telephones and Communication	Small Box	3/4/2011
38950	4/24/2011	Not Specified	36	288.45	Regular Air	3.98	8.01	New Brunswick	Small Business	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	7/5/2011
18085	4/24/2011	High	36	5352.9345	Regular Air	4.2	148.69	Ontario	Corporate	Technology	Telephones and Communication	Small Box	9/26/2011
41026	4/25/2011	Medium	36	59.76	Express Air	1.92	1.66	Ontario	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	4/19/2011
21639	4/25/2011	Not Specified	36	131.5	Regular Air	9.2	3.65	Yukon	Home Office	Furniture	Office Furnishings	Wrap Bag	2/3/2011
9922	4/25/2011	Not Specified	36	1075.91	Regular Air	7.12	29.89	Saskachewan	Consumer	Technology	Computer Peripherals	Small Box	4/4/2011
35239	4/25/2011	Critical	36	2257.88	Regular Air	9.71	62.72	British Columbia	Small Business	Office Supplies	Storage & Organization	Small Box	11/14/2011
51462	4/25/2011	Medium	36	417.88	Express Air	8.99	11.61	Nova Scotia	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	6/24/2011
51906	4/25/2011	High	36	206.34	Regular Air	3.62	5.73	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	9/2/2011
8802	4/26/2011	Medium	35	1866.12	Regular Air	24.49	53.32	Saskachewan	Small Business	Office Supplies	Appliances	Large Box	2/2/2011
18340	4/28/2011	Medium	35	198.21	Express Air	10.05	5.66	Saskachewan	Consumer	Office Supplies	Paper	Small Box	6/18/2011
57059	4/28/2011	Medium	35	2455.54	Regular Air	0.49	70.16	New Brunswick	Corporate	Office Supplies	Labels	Small Box	6/3/2011
54176	4/28/2011	Not Specified	35	2492.97	Regular Air	14.52	71.23	Saskachewan	Consumer	Technology	Computer Peripherals	Small Box	6/28/2011
13569	4/28/2011	Critical	35	563.18	Express Air	7.2	16.09	Yukon	Corporate	Office Supplies	Appliances	Small Box	4/12/2011
14116	4/28/2011	High	35	40.1	Regular Air	11.63	1.15	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	10/11/2011
21378	4/28/2011	Medium	35	1616.64	Regular Air	19.99	46.19	Prince Edward Island	Corporate	Technology	Computer Peripherals	Small Box	8/10/2011
31973	4/29/2011	Not Specified	35	404.54	Regular Air	5.3	11.56	New Brunswick	Small Business	Furniture	Chairs & Chairmats	Medium Box	5/13/2011
2658	4/29/2011	Medium	35	473	Express Air	10.68	13.51	Yukon	Small Business	Office Supplies	Storage & Organization	Small Box	9/22/2011
39617	4/29/2011	Not Specified	35	169.46	Regular Air	1.2	4.84	British Columbia	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	12/19/2011
30659	4/29/2011	Critical	35	3116.7715	Regular Air	0.99	89.05	British Columbia	Corporate	Technology	Telephones and Communication	Wrap Bag	9/15/2011
3266	4/29/2011	Low	35	17.12	Regular Air	1.49	0.49	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	3/20/2011
29317	4/29/2011	Not Specified	35	140.69	Regular Air	0.7	4.02	Alberta	Corporate	Office Supplies	Rubber Bands	Wrap Bag	10/2/2011
57380	4/29/2011	Low	35	545.88	Delivery Truck	52.2	15.60	Alberta	Consumer	Furniture	Tables	Jumbo Box	10/24/2011
21414	4/29/2011	Critical	35	3644.6	Regular Air	35	104.13	Ontario	Consumer	Office Supplies	Storage & Organization	Large Box	5/6/2011
46336	4/30/2011	High	35	143.85	Regular Air	0.71	4.11	Alberta	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	7/31/2011
10944	4/30/2011	High	35	181.66	Regular Air	8.51	5.19	British Columbia	Small Business	Technology	Office Machines	Medium Box	11/14/2011
14242	4/30/2011	High	35	1078.58	Regular Air	4	30.82	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	5/10/2011
49797	4/30/2011	Not Specified	35	171.68	Express Air	8.19	4.91	Ontario	Small Business	Office Supplies	Paper	Small Box	3/9/2011
51553	4/30/2011	Not Specified	35	73.97	Regular Air	5.67	2.11	Alberta	Small Business	Office Supplies	Paper	Small Box	11/30/2011
28992	4/30/2011	Critical	35	6863.95	Express Air	19.99	196.11	Quebec	Consumer	Office Supplies	Storage & Organization	Small Box	9/20/2011
23301	4/30/2011	High	35	23.44	Regular Air	5.2	0.67	Yukon	Corporate	Office Supplies	Paper	Small Box	4/20/2011
17253	5/1/2011	Critical	35	50.19	Regular Air	6.83	1.43	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/19/2011
41991	5/1/2011	Low	35	813.9	Regular Air	4.8	23.25	Prince Edward Island	Corporate	Furniture	Office Furnishings	Wrap Bag	12/22/2011
5221	5/1/2011	Not Specified	35	1347.63	Regular Air	1.99	38.50	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	6/10/2011
40134	5/1/2011	Low	35	9.75	Regular Air	4.72	0.28	British Columbia	Small Business	Office Supplies	Paper	Small Box	10/14/2011
24705	5/1/2011	Critical	35	466.28	Regular Air	1.99	13.32	Alberta	Consumer	Technology	Computer Peripherals	Small Pack	9/17/2011
47714	5/1/2011	Medium	35	2946.05	Delivery Truck	41.64	84.17	Ontario	Corporate	Furniture	Tables	Jumbo Box	3/11/2011
26948	5/1/2011	High	35	273.89	Regular Air	7.72	7.83	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/23/2011
30981	5/1/2011	Low	35	3653.22	Delivery Truck	30	104.38	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	2/17/2011
2532	5/1/2011	High	35	282.07	Regular Air	0.49	8.06	Nunavut	Corporate	Office Supplies	Labels	Small Box	10/11/2011
56484	5/2/2011	Not Specified	35	176.58	Regular Air	2.99	5.05	British Columbia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	11/22/2011
52261	5/2/2011	Not Specified	35	10261.25	Delivery Truck	52.2	293.18	Yukon	Home Office	Furniture	Tables	Jumbo Box	4/22/2011
13795	5/2/2011	Not Specified	35	1302.99	Regular Air	5.09	37.23	Northwest Territories	Small Business	Office Supplies	Paper	Small Box	4/11/2011
3750	5/2/2011	Medium	35	76.16	Regular Air	5.2	2.18	Quebec	Small Business	Office Supplies	Paper	Small Box	5/1/2011
41413	5/2/2011	Low	35	10134.55	Regular Air	24.49	289.56	British Columbia	Corporate	Technology	Copiers and Fax	Large Box	11/23/2011
1575	5/2/2011	Medium	35	133.65	Regular Air	0.8	3.82	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	9/14/2011
55686	5/2/2011	Critical	35	162.49	Regular Air	0.99	4.64	Saskachewan	Corporate	Office Supplies	Appliances	Small Box	3/28/2011
48515	5/3/2011	Critical	35	725.8	Express Air	1.97	20.74	Quebec	Consumer	Office Supplies	Paper	Wrap Bag	12/20/2011
16582	5/3/2011	Critical	35	6766.856	Delivery Truck	43.57	193.34	Quebec	Home Office	Furniture	Tables	Jumbo Box	10/3/2011
52512	5/3/2011	High	34	197.49	Express Air	5.01	5.81	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	7/9/2011
16519	5/3/2011	Medium	34	158.97	Regular Air	2.99	4.68	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	6/12/2011
38212	5/3/2011	Medium	34	123.75	Express Air	0.49	3.64	British Columbia	Home Office	Office Supplies	Labels	Small Box	4/5/2011
57572	5/3/2011	Medium	34	75.28	Regular Air	5.83	2.21	Alberta	Home Office	Office Supplies	Paper	Wrap Bag	7/13/2011
10245	5/3/2011	Medium	34	127.17	Regular Air	6.98	3.74	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/15/2011
52578	5/3/2011	Critical	34	1391.816	Regular Air	69	40.94	Alberta	Consumer	Furniture	Tables	Large Box	3/10/2011
46147	5/3/2011	Critical	34	925.8	Regular Air	12.98	27.23	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	1/17/2011
9221	5/3/2011	Low	34	79.64	Regular Air	49	2.34	Alberta	Consumer	Office Supplies	Appliances	Large Box	1/7/2011
36196	5/3/2011	Not Specified	34	39.01	Regular Air	4.32	1.15	British Columbia	Consumer	Technology	Computer Peripherals	Small Pack	8/8/2011
32	5/4/2011	High	34	2808.08	Regular Air	5.81	82.59	Alberta	Corporate	Furniture	Office Furnishings	Medium Box	7/17/2011
5092	5/4/2011	Low	34	978.77	Regular Air	13.26	28.79	Nova Scotia	Consumer	Office Supplies	Paper	Small Box	11/3/2011
46980	5/4/2011	Critical	34	216.3	Regular Air	0.5	6.36	Northwest Territories	Corporate	Office Supplies	Labels	Small Box	1/17/2011
29795	5/4/2011	High	34	8380.22	Delivery Truck	35.02	246.48	Northwest Territories	Small Business	Furniture	Bookcases	Jumbo Box	11/26/2011
30593	5/4/2011	Critical	34	1408.34	Regular Air	8.99	41.42	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	7/28/2011
6912	5/4/2011	Not Specified	34	294.52	Regular Air	5.94	8.66	Quebec	Small Business	Office Supplies	Appliances	Medium Box	12/12/2011
28641	5/4/2011	Not Specified	34	278.65	Express Air	2.38	8.20	Saskachewan	Home Office	Technology	Computer Peripherals	Small Pack	10/13/2011
8323	5/4/2011	High	34	766.9635	Express Air	2.5	22.56	Ontario	Home Office	Technology	Telephones and Communication	Wrap Bag	9/7/2011
27264	5/4/2011	Low	34	74.05	Regular Air	11.17	2.18	Northwest Territories	Small Business	Furniture	Office Furnishings	Large Box	6/6/2011
34082	5/5/2011	Not Specified	34	2536.18	Regular Air	19.99	74.59	Ontario	Corporate	Office Supplies	Storage & Organization	Small Box	10/29/2011
2947	5/5/2011	Critical	34	57.04	Regular Air	6.81	1.68	Ontario	Consumer	Office Supplies	Paper	Small Box	4/27/2011
21414	5/5/2011	Critical	34	117.91	Regular Air	1.09	3.47	Ontario	Consumer	Office Supplies	Paper	Wrap Bag	5/6/2011
6564	5/5/2011	Low	34	448.23	Regular Air	4	13.18	Yukon	Consumer	Technology	Computer Peripherals	Small Box	1/21/2011
10338	5/5/2011	Not Specified	34	799.98	Delivery Truck	14	23.53	Newfoundland	Corporate	Technology	Office Machines	Jumbo Drum	7/16/2011
35782	5/5/2011	Low	34	6427.18	Regular Air	19.99	189.03	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/12/2011
20453	5/6/2011	Medium	34	450.39	Regular Air	6.15	13.25	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	3/12/2011
42657	5/6/2011	Low	34	945.54	Regular Air	5.97	27.81	Ontario	Consumer	Office Supplies	Paper	Small Box	10/5/2011
52160	5/6/2011	Critical	34	631.499	Regular Air	8.08	18.57	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	7/5/2011
49987	5/6/2011	High	34	242.284	Regular Air	0.99	7.13	Manitoba	Consumer	Technology	Telephones and Communication	Wrap Bag	1/21/2011
42918	5/6/2011	High	34	468.95	Express Air	7.19	13.79	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/24/2011
9124	5/7/2011	Low	34	157.4	Regular Air	7.28	4.63	Manitoba	Small Business	Office Supplies	Paper	Small Box	10/21/2011
57700	5/7/2011	Medium	34	1806.43	Regular Air	3.61	53.13	Nova Scotia	Corporate	Technology	Computer Peripherals	Small Pack	11/12/2011
37891	5/7/2011	High	34	44.08	Express Air	0.7	1.30	Ontario	Small Business	Office Supplies	Rubber Bands	Wrap Bag	10/22/2011
18688	5/7/2011	Not Specified	34	3951.6755	Regular Air	4.2	116.23	Alberta	Home Office	Technology	Telephones and Communication	Small Box	3/6/2011
49824	5/7/2011	High	34	1900.226	Express Air	5.31	55.89	Quebec	Small Business	Technology	Telephones and Communication	Small Box	3/23/2011
57029	5/7/2011	Critical	34	74.25	Regular Air	5.26	2.18	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	3/9/2011
56515	5/8/2011	Medium	34	126.62	Express Air	0.5	3.72	Nova Scotia	Small Business	Office Supplies	Labels	Small Box	5/28/2011
41413	5/8/2011	Low	34	1765.64	Regular Air	14.45	51.93	British Columbia	Corporate	Furniture	Office Furnishings	Large Box	11/18/2011
58496	5/8/2011	Not Specified	34	137.97	Regular Air	10.05	4.06	Quebec	Small Business	Office Supplies	Paper	Small Box	6/13/2011
16481	5/8/2011	Low	33	20265.22	Delivery Truck	14.7	614.10	Yukon	Corporate	Technology	Office Machines	Jumbo Drum	2/23/2011
12641	5/8/2011	Low	33	676.24	Regular Air	5.86	20.49	Alberta	Home Office	Office Supplies	Paper	Small Box	2/26/2011
9537	5/8/2011	Not Specified	33	906.02	Delivery Truck	66.27	27.46	Prince Edward Island	Small Business	Furniture	Bookcases	Jumbo Box	2/15/2011
36640	5/8/2011	Not Specified	33	416.39	Express Air	1.99	12.62	Yukon	Corporate	Technology	Computer Peripherals	Small Pack	11/20/2011
30048	5/9/2011	Medium	33	7765.13	Delivery Truck	55.24	235.31	Prince Edward Island	Home Office	Office Supplies	Appliances	Jumbo Drum	6/15/2011
9472	5/9/2011	Critical	33	53.91	Regular Air	0.49	1.63	Quebec	Home Office	Office Supplies	Labels	Small Box	6/19/2011
52929	5/9/2011	High	33	77.99	Regular Air	0.99	2.36	Northwest Territories	Small Business	Office Supplies	Rubber Bands	Wrap Bag	4/9/2011
12579	5/9/2011	Not Specified	33	70.33	Regular Air	1.97	2.13	British Columbia	Home Office	Office Supplies	Paper	Wrap Bag	6/16/2011
2883	5/10/2011	Low	33	2154.34	Regular Air	6.88	65.28	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	1/24/2011
21890	5/10/2011	Not Specified	33	81.9	Regular Air	0.96	2.48	Newfoundland	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	1/26/2011
28550	5/11/2011	Not Specified	33	21532.26	Delivery Truck	69.3	652.49	Saskachewan	Corporate	Technology	Office Machines	Jumbo Drum	3/23/2011
46503	5/11/2011	Not Specified	33	1196.7915	Regular Air	1.25	36.27	Ontario	Small Business	Technology	Telephones and Communication	Small Pack	11/9/2011
56640	5/11/2011	High	33	29.31	Regular Air	5.43	0.89	British Columbia	Corporate	Office Supplies	Paper	Small Box	8/26/2011
21477	5/12/2011	Low	33	278.8	Regular Air	2	8.45	Saskachewan	Home Office	Office Supplies	Paper	Wrap Bag	5/23/2011
10752	5/12/2011	Critical	33	95.38	Regular Air	13.18	2.89	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	9/11/2011
7812	5/12/2011	Low	33	475.9	Regular Air	19.46	14.42	Yukon	Corporate	Furniture	Office Furnishings	Small Box	4/27/2011
18023	5/12/2011	Medium	33	4502.26	Delivery Truck	26.3	136.43	Quebec	Home Office	Technology	Office Machines	Jumbo Drum	2/25/2011
39878	5/12/2011	Not Specified	33	7663.74	Delivery Truck	39.25	232.23	Quebec	Corporate	Furniture	Tables	Jumbo Box	3/7/2011
25318	5/12/2011	Critical	33	440.92	Express Air	10.49	13.36	Northwest Territories	Small Business	Furniture	Office Furnishings	Small Box	11/21/2011
35110	5/13/2011	High	33	1435.32	Regular Air	1.99	43.49	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	10/20/2011
30853	5/13/2011	Medium	33	254.02	Regular Air	0.5	7.70	Saskachewan	Small Business	Office Supplies	Labels	Small Box	7/30/2011
10243	5/14/2011	High	33	28.41	Regular Air	4.77	0.86	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/25/2011
46117	5/14/2011	Low	33	1168.28	Delivery Truck	14.19	35.40	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	5/26/2011
12323	5/14/2011	Not Specified	33	36.8	Regular Air	5.21	1.12	Ontario	Corporate	Furniture	Office Furnishings	Small Box	4/4/2011
54528	5/14/2011	Medium	33	92.03	Regular Air	0.91	2.79	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	1/5/2011
59047	5/14/2011	Not Specified	33	113.85	Regular Air	6.6	3.45	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	1/30/2011
34660	5/15/2011	Not Specified	33	24.77	Regular Air	5.68	0.75	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	9/4/2011
34660	5/15/2011	Not Specified	33	3832.37	Regular Air	5.81	116.13	Saskachewan	Home Office	Furniture	Office Furnishings	Medium Box	9/5/2011
58626	5/15/2011	High	33	835.55	Regular Air	1.99	25.32	Prince Edward Island	Small Business	Technology	Computer Peripherals	Small Pack	12/31/2011
56804	5/16/2011	Critical	33	136.45	Regular Air	6.27	4.13	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/29/2011
48261	5/16/2011	Medium	33	2130.66	Delivery Truck	30	64.57	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	3/19/2011
1127	5/17/2011	Not Specified	33	5340.5	Regular Air	13.99	161.83	Ontario	Consumer	Furniture	Office Furnishings	Medium Box	9/19/2011
8995	5/17/2011	High	33	266.36	Regular Air	8.19	8.07	Northwest Territories	Consumer	Office Supplies	Paper	Small Box	5/18/2011
8704	5/17/2011	Medium	33	79.81	Regular Air	1	2.42	New Brunswick	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	7/1/2011
13156	5/17/2011	Low	33	502.01	Regular Air	9.2	15.21	Quebec	Corporate	Furniture	Office Furnishings	Wrap Bag	10/10/2011
